customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_bucket,services_count,monthly_to_total_ratio,has_internet_no_support,fiber_no_security,expected_tenure,clv,clv_quartile,Churn
377,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1626.4,2,2,0.014084507042253521,0,0,24,573.5999999999999,1,0
3182,0,0,0,0,47,1,0,0,2,2,0,2,0,0,1,1,3,58.9,2813.05,2,5,0.021276595744680854,0,0,24,1413.6,2,0
1424,1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1654.75,2,2,0.015384615384615385,0,0,24,618.0,1,0
4044,1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1766.75,2,2,0.014084507042253521,0,0,24,591.5999999999999,1,0
3278,1,0,0,0,57,1,2,1,0,0,0,0,2,0,1,1,2,86.9,4939.25,2,4,0.017543859649122806,1,1,24,2085.6000000000004,0,0
4903,0,1,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.35,8436.25,2,9,0.01388888888888889,0,0,24,2816.3999999999996,3,0
2062,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,96.8,0,4,0.5,1,0,24,1233.6,2,0
5643,1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,1,1,19.4,460.25,2,1,0.037037037037037035,0,0,24,465.59999999999997,1,0
1347,1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,6710.5,2,6,0.015151515151515152,1,1,24,2388.0,3,1
6360,1,0,1,1,45,1,0,0,2,2,2,2,2,2,2,1,3,84.35,3858.05,2,8,0.022222222222222223,0,0,24,2024.3999999999999,0,0
3195,0,0,1,1,43,1,0,0,0,0,0,0,2,0,0,0,2,56.15,2499.3,2,3,0.023255813953488372,1,0,24,1347.6,2,1
6085,0,0,0,0,49,1,2,0,2,2,0,0,0,0,0,1,1,59.75,2934.3,2,5,0.02040816326530612,1,0,24,1434.0,2,1
1682,0,0,0,0,47,1,0,1,2,0,0,0,0,0,0,0,1,75.45,3545.1,2,3,0.02127659574468085,1,0,24,1810.8000000000002,0,0
3866,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,3,19.7,258.35,1,1,0.08333333333333334,0,0,24,472.79999999999995,1,0
5480,0,0,0,0,26,1,2,1,0,0,2,0,2,2,0,1,0,100.5,2599.95,2,6,0.038461538461538464,1,1,24,2412.0,3,0
1663,1,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74.7,74.7,0,3,1.0,0,1,24,1792.8000000000002,0,0
1111,1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,89.8,502.6,0,5,0.19999999999999998,1,1,24,2155.2,0,1
1120,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1789.65,2,2,0.01408450704225352,0,0,24,610.8,1,0
6620,0,0,1,1,45,1,2,1,2,2,0,0,2,2,0,1,2,105.15,4730.9,2,7,0.022222222222222223,1,0,24,2523.6000000000004,3,0
4698,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.35,92.75,0,1,0.2,0,0,24,488.40000000000003,1,0
6146,0,0,1,1,42,1,2,1,0,0,0,0,2,2,0,1,2,94.2,4186.3,2,5,0.023809523809523808,1,1,24,2260.8,3,1
3049,1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.55,161.15,3,1,0.125,0,0,24,469.20000000000005,1,0
2727,0,0,1,1,60,1,2,1,2,2,2,2,2,2,2,0,1,115.25,6758.45,2,9,0.016666666666666666,0,0,24,2766.0,3,0
5579,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.9,35.9,0,2,1.0,1,0,24,861.5999999999999,2,1
3774,0,0,1,1,64,1,2,1,0,2,2,0,0,2,1,1,2,92.85,5980.75,2,6,0.015625,1,1,24,2228.3999999999996,3,0
386,0,0,0,0,9,1,0,1,0,2,2,0,0,0,0,0,2,80.55,653.9,3,4,0.11111111111111112,1,1,24,1933.1999999999998,0,0
6782,0,0,0,1,41,1,2,1,0,2,0,0,2,0,0,1,0,88.5,3645.05,2,5,0.024390243902439025,1,1,24,2124.0,0,0
4940,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,42.9,42.9,0,2,1.0,1,0,24,1029.6,2,1
5848,1,1,0,0,12,1,2,1,0,0,0,0,0,0,0,1,1,73.3,828.05,1,3,0.08333333333333334,1,1,24,1759.1999999999998,0,0
4484,1,0,1,0,11,1,2,1,0,2,0,0,0,0,0,1,0,80.5,896.9,3,4,0.09090909090909091,1,1,24,1932.0,0,1
1088,1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,1384.75,1,8,0.08333333333333333,0,1,24,2710.8,3,1
651,1,0,1,1,12,0,1,0,0,2,0,2,0,0,0,0,3,35.5,432.25,1,3,0.08333333333333333,0,0,24,852.0,1,0
50,1,0,0,0,64,1,2,0,2,2,2,2,2,0,1,0,2,81.25,5567.55,2,8,0.015625,0,0,24,1950.0,0,0
871,0,0,1,0,71,1,2,0,0,0,2,2,2,2,2,1,0,80.45,5662.25,2,7,0.014084507042253521,0,0,24,1930.8000000000002,0,0
4686,0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,1614.05,2,5,0.041666666666666664,1,0,24,1666.8000000000002,2,0
918,1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,55.25,3119.9,2,4,0.01818181818181818,0,0,24,1326.0,2,0
1550,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.1,70.1,0,2,1.0,1,1,24,1682.3999999999999,2,0
5734,0,0,1,1,67,0,1,0,2,0,0,2,0,0,2,0,1,35.7,2545.7,2,3,0.01492537313432836,0,0,24,856.8000000000001,2,0
2443,0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,96.3,1426.75,1,6,0.06666666666666667,0,0,24,2311.2,3,1
5454,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,20.15,1337.5,2,1,0.014492753623188406,0,0,24,483.59999999999997,1,0
77,1,0,0,0,15,1,0,1,0,0,2,2,2,2,0,1,2,101.35,1553.95,1,6,0.06666666666666667,0,1,24,2432.3999999999996,3,1
3301,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.85,1872.2,2,2,0.01388888888888889,0,0,24,620.4000000000001,1,0
4500,1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3912.9,2,5,0.022727272727272728,1,1,24,2121.6000000000004,0,1
6559,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,0,79.75,159.4,0,3,0.5,1,1,24,1914.0,0,1
3581,0,0,0,0,60,0,1,0,0,2,0,0,2,2,0,1,2,50.8,3027.4,2,4,0.016666666666666666,1,0,24,1219.1999999999998,2,1
1414,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.6,45.6,0,2,1.0,1,0,24,1094.4,2,1
3471,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,53.4,188.7,0,3,0.33333333333333337,1,0,24,1281.6,2,1
6095,0,0,0,1,46,1,0,1,0,2,2,0,2,2,0,1,2,99.8,4391.25,2,6,0.021739130434782608,1,1,24,2395.2,3,0
1903,0,0,0,0,36,0,1,0,2,2,2,2,0,2,2,1,3,53.1,1901.25,2,6,0.027777777777777776,0,0,24,1274.4,2,0
297,0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,74.7,1294.6,1,3,0.05555555555555555,1,1,24,1792.8000000000002,0,0
1140,0,0,1,1,70,1,2,1,2,2,2,0,2,2,1,1,1,108.15,7930.55,2,8,0.014285714285714287,1,0,24,2595.6000000000004,3,0
3670,0,0,1,0,66,1,2,0,2,2,2,0,0,0,2,0,0,66.9,4370.25,2,6,0.01515151515151515,1,0,24,1605.6000000000001,2,0
174,1,0,0,0,49,1,2,1,0,2,2,0,2,2,0,1,0,103.7,5036.3,2,7,0.02040816326530612,1,1,24,2488.8,3,1
4868,1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,55.05,608.15,3,3,0.09090909090909091,1,0,24,1321.1999999999998,2,0
6359,0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,1,1,105.75,7629.85,2,7,0.013888888888888888,1,1,24,2538.0,3,0
2811,1,0,1,1,38,1,2,0,0,2,2,0,2,2,1,0,1,78.95,2862.55,2,7,0.026315789473684213,1,0,24,1894.8000000000002,0,0
5812,1,0,0,0,12,1,0,0,0,0,0,2,0,0,0,0,0,50.25,593.75,1,3,0.08333333333333333,0,0,24,1206.0,2,1
6942,1,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.75,309.35,1,1,0.07142857142857142,0,0,24,474.0,1,0
415,0,0,1,0,64,0,1,0,2,0,2,2,0,2,2,0,2,47.85,3147.5,2,5,0.015625,0,0,24,1148.4,2,1
2310,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.2,19.2,0,1,1.0,0,0,24,460.79999999999995,1,0
2679,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.55,20.55,0,1,1.0,0,0,24,493.20000000000005,1,1
4137,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.3,475.1,1,1,0.045454545454545456,0,0,24,487.20000000000005,1,0
3576,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.25,36.8,0,1,0.5,0,0,24,486.0,1,0
2794,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,0,19.3,1414.8,2,1,0.013888888888888888,0,0,24,463.20000000000005,1,0
246,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,34.7,34.7,0,2,1.0,1,0,24,832.8000000000001,1,1
7,1,0,1,0,63,1,2,1,2,0,0,2,0,0,2,1,1,84.65,5377.8,2,5,0.015873015873015872,0,0,24,2031.6000000000001,0,0
2280,1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.8,7845.8,2,9,0.013888888888888888,0,0,24,2731.2,3,0
4787,0,0,0,0,47,1,2,1,2,0,2,0,2,0,1,0,1,94.9,4615.25,2,6,0.02127659574468085,1,0,24,2277.6000000000004,3,0
6420,1,0,0,0,22,1,2,2,1,1,1,1,1,1,0,1,1,24.85,493.4,1,2,0.045454545454545456,0,0,24,596.4000000000001,1,0
1122,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,70.25,0,2,1.0,1,1,24,1686.0,2,0
1743,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,24.7,24.7,0,1,1.0,1,0,24,592.8,1,0
1038,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,81.0,0,2,0.5,1,0,24,1100.4,2,1
4121,0,0,1,0,23,1,0,0,2,0,2,2,0,2,1,1,0,68.75,1689.45,1,6,0.043478260869565216,0,0,24,1650.0,2,0
5628,0,0,1,0,20,1,0,1,0,0,2,2,0,0,0,1,3,81.0,1683.7,1,4,0.05,0,1,24,1944.0,0,0
5117,1,0,1,0,67,1,0,0,2,2,0,2,0,2,2,1,1,69.2,4671.65,2,6,0.014925373134328358,0,0,24,1660.8000000000002,2,0
5144,1,0,0,0,32,1,2,1,2,0,0,2,0,0,0,0,0,87.65,2766.4,2,5,0.03125,0,0,24,2103.6000000000004,0,0
5046,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,26.45,1914.5,2,2,0.01388888888888889,0,0,24,634.8,1,0
5048,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,83.7,6096.9,2,8,0.013888888888888888,0,0,24,2008.8000000000002,0,0
742,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,3,19.7,494.05,2,1,0.04166666666666667,0,0,24,472.79999999999995,1,0
2565,1,0,0,0,5,0,1,0,0,2,0,0,2,2,0,1,3,51.0,305.95,0,4,0.2,1,0,24,1224.0,2,1
1299,1,0,1,1,68,1,0,1,2,2,0,2,0,2,2,0,0,95.1,6683.4,2,6,0.014705882352941178,0,0,24,2282.3999999999996,3,0
6705,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,2,19.95,253.8,1,1,0.07692307692307693,0,0,24,478.79999999999995,1,0
2319,0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,0,19.5,413.0,1,1,0.05,0,0,24,468.0,1,0
2058,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,25.95,1801.9,2,2,0.01408450704225352,0,0,24,622.8,1,0
4212,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.25,97.0,0,3,0.5,1,0,24,1182.0,2,0
426,1,0,0,0,65,1,2,1,2,0,0,2,0,2,1,0,2,93.55,6069.25,2,6,0.015384615384615384,0,0,24,2245.2,3,0
2882,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,69.55,0,2,1.0,1,1,24,1669.1999999999998,2,1
2428,0,0,1,0,16,1,2,1,0,2,0,0,2,2,0,1,2,100.0,1534.75,1,6,0.0625,1,1,24,2400.0,3,1
2620,1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,2021.2,2,5,0.028571428571428574,1,0,24,1468.8000000000002,2,0
5739,1,1,1,0,9,1,0,2,1,1,1,1,1,1,1,0,1,19.85,183.15,3,1,0.11111111111111112,0,0,24,476.40000000000003,1,0
4921,1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,1,51.75,201.1,0,3,0.25,1,0,24,1242.0,2,1
4316,0,0,0,0,16,1,2,1,0,0,2,0,0,2,0,1,2,88.45,1422.1,1,5,0.0625,1,1,24,2122.8,0,1
3227,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,2,93.85,635.6,3,5,0.14285714285714288,1,1,24,2252.3999999999996,3,1
2514,0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.4,482.8,2,1,0.041666666666666664,0,0,24,489.59999999999997,1,0
1367,0,0,1,0,63,1,2,1,0,2,2,2,2,2,0,1,2,108.75,6871.7,2,8,0.015873015873015872,0,1,24,2610.0,3,0
428,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,840.1,1,3,0.047619047619047616,1,0,24,1005.5999999999999,2,1
6341,0,0,0,0,35,1,0,0,0,0,2,0,0,2,0,1,2,62.1,2096.1,2,4,0.02857142857142857,1,0,24,1490.4,2,0
1735,0,0,1,0,27,1,0,1,0,2,0,0,0,0,0,1,2,76.1,2093.4,2,3,0.037037037037037035,1,1,24,1826.3999999999999,0,0
2220,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.35,71.35,0,2,1.0,1,1,24,1712.3999999999999,0,1
4,0,1,1,0,3,1,0,1,0,0,0,2,2,0,0,1,3,83.9,267.4,0,4,0.3333333333333333,0,1,24,2013.6000000000001,0,1
165,0,0,1,1,67,1,2,1,0,0,2,2,2,2,2,1,0,105.65,6717.9,2,7,0.014925373134328358,0,1,24,2535.6000000000004,3,0
3731,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.35,6325.25,2,9,0.014084507042253521,0,0,24,2168.3999999999996,3,0
1317,1,0,1,1,52,1,0,0,2,2,2,0,2,2,2,0,2,79.2,4016.3,2,7,0.01923076923076923,1,0,24,1900.8000000000002,0,0
824,0,0,1,0,56,1,0,1,2,0,2,0,0,0,2,0,0,80.3,4513.65,2,4,0.017857142857142856,1,0,24,1927.1999999999998,0,0
5323,0,0,0,0,69,1,2,1,0,2,2,2,2,2,2,1,0,110.5,7455.45,2,8,0.014492753623188406,0,1,24,2652.0,3,0
2138,0,0,0,0,60,1,0,1,0,2,2,0,2,2,2,1,2,99.65,5941.05,2,6,0.016666666666666666,1,1,24,2391.6000000000004,3,0
4282,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.1,25.1,0,1,1.0,1,0,24,602.4000000000001,1,1
6303,0,0,0,0,37,1,0,2,1,1,1,1,1,1,2,0,3,19.85,784.25,2,1,0.02702702702702703,0,0,24,476.40000000000003,1,0
6442,1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,85.05,1391.15,1,4,0.0625,1,1,24,2041.1999999999998,0,0
1196,0,1,0,0,18,1,0,2,1,1,1,1,1,1,1,0,0,20.35,369.6,1,1,0.05555555555555556,0,0,24,488.40000000000003,1,0
2142,1,0,1,1,3,1,0,1,2,2,0,0,2,0,0,0,2,89.85,248.4,0,5,0.33333333333333337,1,0,24,2156.3999999999996,0,0
5863,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,44.65,322.5,3,2,0.14285714285714285,1,0,24,1071.6,2,0
1113,0,0,1,1,68,1,2,1,0,0,0,0,2,0,1,1,2,83.0,5685.8,2,4,0.014705882352941176,1,1,24,1992.0,0,1
3249,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,3,45.5,285.2,3,2,0.16666666666666666,1,0,24,1092.0,2,0
4694,0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.85,892.15,2,1,0.02222222222222222,0,0,24,500.40000000000003,1,0
6304,1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,1,19.65,1161.75,2,1,0.016666666666666666,0,0,24,471.59999999999997,1,0
6272,1,1,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,84.35,1745.2,1,4,0.049999999999999996,1,1,24,2024.3999999999999,0,0
5107,1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,7711.25,2,9,0.014285714285714285,0,0,24,2758.8,3,0
3903,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,1,3,55.1,113.35,0,4,0.5,1,0,24,1322.4,2,1
5533,0,1,1,0,42,1,2,1,2,0,2,0,2,2,1,1,0,105.2,4599.15,2,7,0.023809523809523808,1,0,24,2524.8,3,0
5721,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.65,79.65,0,3,1.0,1,1,24,1911.6000000000001,0,1
4433,1,0,0,0,54,1,0,1,2,0,2,2,0,0,1,0,2,84.4,4484.05,2,5,0.018518518518518517,0,0,24,2025.6000000000001,0,0
3743,0,0,1,1,41,1,2,1,2,2,0,0,2,0,0,1,0,94.3,3893.6,2,6,0.024390243902439025,1,0,24,2263.2,3,0
438,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,21.0,1493.75,2,1,0.013888888888888888,0,0,24,504.0,1,0
6738,1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,99.25,6549.45,2,7,0.015625,0,0,24,2382.0,3,0
4227,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,7609.75,2,7,0.013888888888888888,1,0,24,2526.0,3,0
5223,0,0,0,0,6,0,1,0,2,2,0,2,0,2,0,0,1,50.95,307.6,3,5,0.16666666666666666,0,0,24,1222.8000000000002,2,0
640,0,0,0,1,13,1,0,0,0,0,2,2,0,0,0,0,3,53.45,718.1,1,4,0.07692307692307693,0,0,24,1282.8000000000002,2,0
6425,0,0,0,0,23,1,2,0,2,0,0,0,0,0,0,0,2,54.4,1249.25,1,4,0.043478260869565216,1,0,24,1305.6,2,0
6054,1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,79.1,0,3,1.0,1,1,24,1898.3999999999999,0,1
1698,1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95.0,2852.4,2,7,0.03333333333333333,0,0,24,2280.0,3,0
250,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,7965.95,2,9,0.013888888888888888,0,0,24,2690.3999999999996,3,0
2778,1,0,0,0,20,1,0,1,0,0,0,0,2,0,0,0,2,78.8,1641.3,1,3,0.049999999999999996,1,1,24,1891.1999999999998,0,0
866,1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,2,54.3,195.3,0,3,0.25,1,0,24,1303.1999999999998,2,1
3496,0,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,88.95,355.2,0,5,0.25,1,1,24,2134.8,0,1
3843,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,1,19.7,180.7,3,1,0.11111111111111112,0,0,24,472.79999999999995,1,0
1975,0,0,0,1,17,1,2,0,0,0,2,0,0,0,1,1,3,55.85,937.5,1,4,0.058823529411764705,1,0,24,1340.4,2,1
1163,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,2348.45,2,6,0.023809523809523808,0,0,24,1314.0,2,0
106,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.05,33.7,0,1,0.5,0,0,24,481.20000000000005,1,0
1153,1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,66.4,1286.05,1,5,0.05263157894736842,1,0,24,1593.6000000000001,2,0
5741,1,0,1,0,65,1,2,1,2,2,2,0,0,0,1,0,2,89.75,5769.6,2,6,0.015384615384615385,1,0,24,2154.0,0,1
6691,0,0,1,1,3,0,1,0,0,2,0,0,0,2,0,0,3,40.3,92.5,0,3,0.3333333333333333,1,0,24,967.1999999999999,2,0
4964,1,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,2,92.9,1337.45,1,4,0.07142857142857142,1,1,24,2229.6000000000004,3,0
5781,1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.75,311.6,1,1,0.06666666666666667,0,0,24,474.0,1,0
5281,1,1,0,0,12,1,2,1,0,0,2,0,2,2,0,1,2,99.45,1200.15,1,6,0.08333333333333333,1,1,24,2386.8,3,1
2714,1,1,0,1,38,1,2,1,2,0,0,0,0,0,0,1,3,80.45,3162.65,2,4,0.026315789473684213,1,0,24,1930.8000000000002,0,0
3932,0,0,1,0,55,1,2,1,0,0,2,0,0,0,0,1,2,77.75,4458.15,2,4,0.01818181818181818,1,1,24,1866.0,0,1
243,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,50.15,50.15,0,3,1.0,1,0,24,1203.6,2,0
2010,1,0,1,1,68,1,2,1,0,2,0,0,2,2,1,1,1,101.05,6770.5,2,6,0.014705882352941176,1,1,24,2425.2,3,0
6460,0,0,1,0,68,1,0,0,2,2,0,2,2,2,2,1,0,79.6,5515.8,2,7,0.014705882352941178,0,0,24,1910.3999999999999,0,0
4478,0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,19.7,216.2,3,1,0.09090909090909091,0,0,24,472.79999999999995,1,0
2837,1,1,1,0,36,1,2,1,0,2,0,0,2,2,0,1,2,96.5,3436.1,2,6,0.027777777777777776,1,1,24,2316.0,3,1
5464,1,0,1,1,53,1,0,0,0,2,0,2,2,0,0,0,1,65.0,3363.8,2,5,0.018867924528301886,0,0,24,1560.0,2,0
2102,1,0,1,0,29,1,0,1,0,0,2,0,0,0,0,1,1,75.3,2263.4,2,3,0.034482758620689655,1,1,24,1807.1999999999998,0,0
5953,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.45,19.45,0,1,1.0,0,0,24,466.79999999999995,1,0
6890,0,0,1,1,63,1,0,0,2,2,2,2,0,0,2,0,3,63.55,4014.2,2,6,0.015873015873015872,0,0,24,1525.1999999999998,2,0
1372,1,0,1,0,33,1,0,1,0,0,2,0,2,2,1,1,2,95.8,3036.75,2,5,0.0303030303030303,1,1,24,2299.2,3,1
2532,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,71.0,672.55,3,2,0.1111111111111111,1,1,24,1704.0,0,1
4841,0,0,1,0,48,1,0,1,0,2,2,0,2,2,1,1,2,97.05,4692.95,2,6,0.020833333333333336,1,1,24,2329.2,3,0
3842,1,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,0,98.8,3475.55,2,6,0.02702702702702703,0,1,24,2371.2,3,1
1015,0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.65,60.65,0,1,0.3333333333333333,0,0,24,471.59999999999997,1,0
6377,0,0,0,0,51,1,2,1,2,2,2,0,2,2,1,0,0,107.45,5680.9,2,8,0.0196078431372549,1,0,24,2578.8,3,0
4066,1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,104.45,5481.25,2,7,0.01923076923076923,0,0,24,2506.8,3,0
3590,0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,6144.55,2,8,0.017241379310344827,1,0,24,2626.8,3,1
1727,1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1803.7,2,5,0.030303030303030304,0,0,24,1310.4,2,0
3376,0,0,1,0,35,1,0,0,2,0,0,0,2,0,1,1,0,62.15,2215.45,2,4,0.02857142857142857,1,0,24,1491.6,2,0
4945,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,24.05,1764.75,2,2,0.014285714285714287,0,0,24,577.2,1,0
4861,1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,3437.5,2,6,0.02857142857142857,1,1,24,2419.2,3,0
6598,1,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,3,50.05,288.35,3,3,0.16666666666666669,0,0,24,1201.1999999999998,2,0
351,0,0,0,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.15,390.85,1,1,0.05555555555555555,0,0,24,483.59999999999997,1,1
3565,1,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,75.35,75.35,0,3,1.0,1,1,24,1808.3999999999999,0,1
793,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.95,74.95,0,3,1.0,1,1,24,1798.8000000000002,0,1
4884,0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.4,641.15,2,1,0.03125,0,0,24,465.59999999999997,1,0
3729,1,1,1,0,33,1,2,1,0,0,0,0,2,2,0,1,2,94.5,3105.55,2,5,0.030303030303030304,1,1,24,2268.0,3,1
1485,0,0,1,0,72,0,1,0,2,2,2,0,0,2,2,1,2,49.2,3580.95,2,5,0.01388888888888889,1,0,24,1180.8000000000002,2,0
3710,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,0,24.0,1664.3,2,2,0.014705882352941176,0,0,24,576.0,1,0
2908,1,0,0,0,51,0,1,0,2,0,0,2,0,2,0,1,1,44.45,2181.55,2,4,0.0196078431372549,0,0,24,1066.8000000000002,2,0
218,0,0,1,0,55,1,2,0,2,2,0,2,0,0,1,1,1,66.05,3462.1,2,6,0.01818181818181818,0,0,24,1585.1999999999998,2,0
3937,0,0,0,0,42,1,0,2,1,1,1,1,1,1,2,1,0,20.75,844.45,2,1,0.023809523809523808,0,0,24,498.0,1,0
2879,1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,1315.35,2,4,0.041666666666666664,0,0,24,1286.4,2,0
3253,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,6430.9,2,6,0.015625,1,0,24,2328.0,3,0
733,0,0,1,1,51,1,0,0,2,2,2,2,2,2,2,0,1,85.5,4421.95,2,8,0.0196078431372549,0,0,24,2052.0,0,0
1564,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4,45.4,0,2,1.0,1,0,24,1089.6,2,0
4071,1,1,1,0,10,1,0,1,0,2,2,2,2,0,0,1,3,92.5,934.1,3,6,0.1,0,1,24,2220.0,3,1
5336,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.15,25.15,0,1,1.0,1,0,24,603.5999999999999,1,0
624,0,1,1,1,14,1,2,1,0,0,0,0,2,2,0,1,2,95.8,1346.3,1,5,0.07142857142857142,1,1,24,2299.2,3,0
